0,25.0,23.7,0.0,25.5,0.0,0,100
0,25.0,23.7,0.0,25.5,0.0,0,100
1,25.0,23.7,0.0,25.5,0.0,6,100
2,25.0,23.7,0.0,25.8,0.0,9,100
3,25.0,23.7,0.0,25.9,0.0,14,100
5,25.0,23.7,0.0,26.8,0.0,14,100
5,25.0,23.7,0.0,26.8,0.0,19,100
6,25.0,23.7,0.0,27.8,0.0,18,100
7,25.0,23.7,0.0,28.9,0.0,15,100
8,25.0,23.7,0.0,30.2,0.0,10,100
9,25.0,23.7,0.0,30.6,0.0,13,100
10,25.0,23.7,0.0,30.7,0.0,19,100
11,25.0,23.7,0.0,31.0,0.0,22,100
12,25.0,23.7,0.0,32.0,0.0,21,100
13,25.0,23.7,0.0,33.4,0.0,16,100
14,25.0,23.7,0.0,33.1,0.0,24,100
15,25.0,23.7,0.0,33.9,0.0,24,100
16,25.0,23.7,0.0,35.6,0.0,16,100
17,25.0,23.7,0.0,37.0,0.0,11,100
18,25.0,23.7,0.0,36.7,0.0,20,100
19,25.0,23.7,0.0,37.0,0.0,23,100
20,25.0,23.7,0.0,36.8,0.0,31,100
21,25.0,23.7,0.0,37.0,0.0,36,100
22,25.0,23.7,0.0,37.8,0.0,36,100
23,25.0,23.7,0.0,39.0,0.0,32,100
24,25.0,23.7,0.0,40.5,0.0,26,100
25,25.0,23.7,0.0,40.9,0.0,29,100
26,25.0,23.7,0.0,41.7,0.0,28,100
27,25.0,23.7,0.0,41.8,0.0,34,100
28,25.0,23.7,0.0,41.9,0.0,40,100
29,25.0,23.7,0.0,42.6,0.0,40,100
30,25.0,23.7,0.0,43.7,0.0,37,100
31,25.0,23.7,0.0,47.3,0.0,14,100
32,25.0,23.7,0.0,47.2,0.0,21,100
33,25.0,23.7,0.0,47.1,0.0,28,100
34,25.0,23.7,0.0,47.1,0.0,34,100
35,25.0,23.7,0.0,47.7,0.0,36,100
36,25.0,23.7,0.0,47.8,0.0,41,100
37,25.0,23.7,0.0,49.7,0.0,32,100
38,25.0,23.7,0.0,49.5,0.0,40,100
39,25.0,23.7,0.0,51.3,0.0,31,100
40,25.0,23.7,0.0,52.6,0.0,27,100
41,25.0,23.7,0.0,52.8,0.0,31,100
42,25.0,23.7,0.0,52.7,0.0,39,100
43,25.0,23.7,0.0,54.3,0.0,32,100
44,25.0,23.7,0.0,57.3,0.0,14,100
45,25.0,23.7,0.0,58.9,0.0,7,100
46,25.0,23.7,0.0,57.4,0.0,25,100
47,25.0,23.7,0.0,56.8,0.0,36,100
48,25.0,23.7,0.0,56.4,0.0,46,100
49,25.0,23.7,0.0,56.0,0.0,55,100
50,25.0,23.7,0.0,56.7,0.0,56,100
51,25.0,23.7,0.0,57.4,0.0,56,100
52,25.0,23.7,0.0,60.2,0.0,40,100
53,25.0,23.7,0.0,60.4,0.0,44,100
54,25.0,23.7,0.0,60.8,0.0,47,100
55,25.0,23.7,0.0,61.7,0.0,46,100
56,25.0,23.7,0.0,62.8,0.0,43,100
57,25.0,23.7,0.0,63.1,0.0,47,100
58,25.0,23.7,0.0,62.7,0.0,56,100
59,25.0,23.7,0.0,63.1,0.0,59,100
60,25.0,23.7,0.0,64.5,0.0,54,100
61,25.0,23.7,0.0,64.7,0.0,59,100
62,25.0,23.7,0.0,64.2,0.0,69,100
63,25.0,23.7,0.0,65.0,0.0,68,100
64,25.0,23.7,0.0,67.0,0.0,58,100
65,25.0,23.7,0.0,68.5,0.0,53,100
66,25.0,23.7,0.0,67.6,0.0,66,100
67,25.0,23.7,0.0,70.5,0.0,49,100
68,25.0,23.7,0.0,70.8,0.0,52,100
69,25.0,23.7,0.0,70.6,0.0,60,100
70,25.0,23.7,0.0,71.9,0.0,56,100
71,25.0,23.7,0.0,73.1,0.0,53,100
72,25.0,23.7,0.0,73.1,0.0,58,100
73,25.0,23.7,0.0,74.1,0.0,56,100
74,25.0,23.7,0.0,74.4,0.0,61,100
75,25.0,23.7,0.0,76.2,0.0,52,100
76,25.0,23.7,0.0,77.0,0.0,52,100
77,25.0,23.7,0.0,79.2,0.0,41,100
78,25.0,23.7,0.0,79.0,0.0,48,100
79,25.0,23.7,0.0,78.9,0.0,55,100
80,25.0,23.7,0.0,80.7,0.0,47,100
81,25.0,23.7,0.0,80.1,0.0,57,100
82,25.0,23.7,0.0,79.9,0.0,65,100
83,25.0,23.7,0.0,81.8,0.0,56,100
84,25.0,23.7,0.0,82.4,0.0,58,100
85,25.0,23.7,0.0,82.7,0.0,61,100
86,25.0,23.7,0.0,83.8,0.0,59,100
87,25.0,23.7,0.0,84.0,0.0,63,100
88,25.0,23.8,0.0,84.9,0.0,62,100
89,25.0,23.7,0.0,85.0,0.0,67,100
90,25.0,23.7,0.0,86.8,0.0,59,100
91,25.0,23.8,0.0,87.3,0.0,61,100
92,25.0,23.8,0.0,87.6,0.0,65,100
93,25.0,23.8,0.0,88.2,0.0,66,100
94,25.0,23.8,0.0,88.9,0.0,66,100
95,25.0,23.8,0.0,89.8,0.0,66,100
96,25.0,23.8,0.0,91.2,0.0,61,100
97,25.0,23.8,0.0,91.5,0.0,64,100
98,25.0,23.8,0.0,92.7,0.0,61,100
99,25.0,23.8,0.0,93.4,0.0,61,100
101,25.0,23.8,0.0,93.9,0.0,63,100
101,25.0,23.8,0.0,95.0,0.0,61,100
102,25.0,23.8,0.0,95.8,0.0,60,100
103,25.0,23.8,0.0,95.9,0.0,65,100
104,25.0,23.8,0.0,96.2,0.0,70,100
105,25.0,23.7,0.0,96.4,0.0,74,100
106,25.0,23.8,0.0,97.3,0.0,73,100
107,25.0,23.8,0.0,96.8,0.0,83,100
108,25.0,23.8,0.0,98.2,0.0,78,100
109,25.0,23.7,0.0,99.0,0.0,78,100
110,25.0,23.7,0.0,101.2,0.0,66,100
111,25.0,23.7,0.0,103.5,0.0,53,100
112,25.0,23.7,0.0,103.9,0.0,56,100
113,25.0,23.7,0.0,103.5,0.0,66,100
114,25.0,23.8,0.0,103.5,0.0,72,100
115,25.0,23.8,0.0,105.1,0.0,65,100
116,25.0,23.8,0.0,104.6,0.0,76,100
117,25.0,23.8,0.0,104.7,0.0,81,100
118,25.0,23.8,0.0,104.5,0.0,89,100
119,25.0,23.8,0.0,104.9,0.0,91,100
120,25.0,23.8,0.0,105.9,0.0,90,100
121,25.0,23.8,0.0,107.4,0.0,84,100
122,25.0,23.8,0.0,107.5,0.0,89,100
123,25.0,23.8,0.0,108.1,0.0,90,100
124,25.0,23.8,0.0,109.2,0.0,88,100
125,25.0,23.8,0.0,110.0,0.0,87,100
126,25.0,23.8,0.0,110.6,0.0,89,100
127,25.0,23.8,0.0,112.9,0.0,76,100
128,25.0,23.8,0.0,115.1,0.0,65,100
129,25.0,23.8,0.0,115.3,0.0,69,100
130,25.0,23.8,0.0,115.0,0.0,78,100
131,25.0,23.8,0.0,116.2,0.0,74,100
132,25.0,23.8,0.0,115.9,0.0,83,100
133,25.0,23.8,0.0,116.3,0.0,86,100
134,25.0,23.8,0.0,116.4,0.0,91,100
135,25.0,23.8,0.0,117.2,0.0,91,100
136,25.0,23.8,0.0,118.0,0.0,91,100
137,25.0,23.8,0.0,119.4,0.0,86,100
138,25.0,23.8,0.0,120.4,0.0,84,100
139,25.0,23.8,0.0,121.5,0.0,81,100
140,25.0,23.8,0.0,121.5,0.0,87,100
141,25.0,23.8,0.0,121.8,0.0,91,100
142,25.0,23.8,0.0,122.3,0.0,93,100
143,25.0,23.8,0.0,122.5,0.0,98,100
144,25.0,23.8,0.0,123.7,0.0,94,100
145,25.0,23.8,0.0,125.9,0.0,82,100
146,25.0,23.8,0.0,125.9,0.0,88,100
147,25.0,23.8,0.0,126.3,0.0,92,100
148,25.0,23.8,0.0,127.2,0.0,91,100
149,25.0,23.8,0.0,128.2,0.0,88,100
150,25.0,23.8,0.0,128.7,0.0,91,100
151,25.0,23.9,0.0,129.3,0.0,91,100
152,25.0,23.8,0.0,128.8,0.0,100,100
153,25.0,23.8,0.0,129.8,0.0,100,100
154,25.0,23.8,0.0,130.2,0.0,100,100
155,25.0,23.8,0.0,131.0,0.0,100,100
156,25.0,23.9,0.0,132.5,0.0,97,100
157,25.0,23.9,0.0,133.6,0.0,94,100
158,25.0,23.8,0.0,134.6,0.0,93,100
159,25.0,23.8,0.0,134.7,0.0,98,100
160,25.0,23.8,0.0,136.0,0.0,94,100
161,25.0,23.8,0.0,137.0,0.0,92,100
162,25.0,23.8,0.0,137.9,0.0,90,100
163,25.0,23.8,0.0,137.5,0.0,100,100
164,25.0,23.8,0.0,137.9,0.0,100,100
165,25.0,23.9,0.0,139.1,0.0,99,100
166,25.0,23.8,0.0,140.2,0.0,96,100
167,25.0,23.9,0.0,140.8,0.0,98,100
168,25.0,23.8,0.0,141.6,0.0,98,100
169,25.0,23.8,0.0,141.4,0.0,100,100
170,25.0,23.8,0.0,141.5,0.0,100,100
172,25.0,23.8,0.0,142.0,0.0,100,100
172,25.0,23.8,0.0,143.4,0.0,100,100
173,25.0,23.8,0.0,144.0,0.0,100,100
174,25.0,23.8,0.0,144.8,0.0,100,100
175,25.0,23.8,0.0,146.0,0.0,100,100
176,25.0,23.8,0.0,146.7,0.0,100,100
177,25.0,23.9,0.0,147.1,0.0,100,100
178,25.0,23.8,0.0,145.6,0.0,100,100
179,25.0,23.8,0.0,146.3,0.0,100,100
180,25.0,23.8,0.0,147.2,0.0,100,99
181,25.0,23.8,0.0,147.0,0.0,100,99
182,25.0,23.9,0.0,149.0,0.0,100,99
183,25.0,23.9,0.0,149.3,0.0,100,99
184,25.0,23.9,0.0,150.0,0.0,100,99
185,25.0,23.9,0.0,150.1,0.0,100,99
186,25.0,23.9,0.0,150.9,0.0,100,99
187,25.0,23.9,0.0,151.8,0.0,99,99
188,25.0,23.9,0.0,153.7,0.0,85,99
189,25.0,23.9,0.0,154.5,0.0,81,99
190,25.0,23.9,0.0,155.3,0.0,76,99
191,25.0,23.9,0.0,154.7,0.0,82,99
192,25.0,23.9,0.0,154.1,0.0,88,99
193,25.0,23.9,0.0,154.0,0.0,90,99
194,25.0,23.9,0.0,154.6,0.0,87,99
195,25.0,23.9,0.0,154.3,0.0,91,99
196,25.0,23.9,0.0,155.4,0.0,83,99
197,25.0,23.9,0.0,155.5,0.0,84,99
198,25.0,23.9,0.0,155.4,0.0,86,99
199,25.0,23.9,0.0,156.6,0.0,78,99
200,25.0,23.9,0.0,156.3,0.0,82,99
201,25.0,23.9,0.0,156.1,0.0,85,99
202,25.0,23.9,0.0,156.6,0.0,82,99
203,25.0,23.9,0.0,156.6,0.0,84,99
204,25.0,23.9,0.0,155.8,0.0,91,99
205,25.0,23.9,0.0,156.1,0.0,90,99
206,25.0,23.9,0.0,156.6,0.0,88,99
207,25.0,23.9,0.0,156.8,0.0,88,99
208,25.0,23.9,0.0,157.7,0.0,82,99
209,25.0,23.9,0.0,157.1,0.0,88,99
210,25.0,23.9,0.0,158.6,0.0,77,99
211,25.0,23.9,0.0,160.1,0.0,67,99
212,25.0,23.9,0.0,159.5,0.0,73,99
213,25.0,23.9,0.0,158.8,0.0,81,99
214,25.0,23.9,0.0,158.6,0.0,83,99
215,25.0,23.9,0.0,158.9,0.0,82,99
216,25.0,23.9,0.0,159.0,0.0,83,99
218,25.0,23.9,0.0,158.6,0.0,88,99
218,25.0,23.9,0.0,159.1,0.0,85,99
219,25.0,23.9,0.0,159.2,0.0,86,99
220,25.0,23.9,0.0,159.6,0.0,84,99
221,25.0,23.9,0.0,159.2,0.0,89,99
222,25.0,23.9,0.0,159.9,0.0,85,99
224,25.0,23.9,0.0,160.0,0.0,85,99
224,25.0,23.9,0.0,160.0,0.0,87,99
225,25.0,23.9,0.0,160.7,0.0,83,99
226,25.0,23.9,0.0,161.1,0.0,81,99
227,25.0,23.9,0.0,161.5,0.0,79,99
228,25.0,23.9,0.0,161.8,0.0,78,99
229,25.0,23.9,0.0,162.0,0.0,78,99
230,25.0,23.9,0.0,163.0,0.0,71,99
231,25.0,23.9,0.0,163.2,0.0,71,99
232,25.0,23.9,0.0,162.3,0.0,79,99
233,25.0,23.9,0.0,161.7,0.0,86,99
234,25.0,23.9,0.0,161.7,0.0,88,99
235,25.0,23.9,0.0,162.8,0.0,80,99
236,25.0,23.9,0.0,162.5,0.0,84,99
237,25.0,23.9,0.0,162.5,0.0,85,99
238,25.0,23.9,0.0,162.5,0.0,87,99
239,25.0,23.9,0.0,163.3,0.0,82,99
240,25.0,23.9,0.0,163.4,0.0,83,99
241,25.0,23.9,0.0,163.4,0.0,84,99
242,25.0,23.9,0.0,163.3,0.0,86,99
243,25.0,23.9,0.0,163.1,0.0,89,99
244,25.0,23.9,0.0,163.4,0.0,88,99
245,25.0,23.9,0.0,163.5,0.0,89,99
246,25.0,23.9,0.0,164.0,0.0,86,99
247,25.0,23.9,0.0,164.1,0.0,86,99
248,25.0,23.9,0.0,164.5,0.0,85,99
249,25.0,23.9,0.0,164.7,0.0,85,99
250,25.0,23.9,0.0,164.2,0.0,90,99
252,25.0,23.9,0.0,164.5,0.0,89,99
252,25.0,23.9,0.0,164.5,0.0,90,99
253,25.0,23.9,0.0,164.5,0.0,92,99
254,25.0,23.9,0.0,164.8,0.0,91,99
255,25.0,23.9,0.0,165.6,0.0,86,99
256,25.0,23.9,0.0,166.0,0.0,84,99
257,25.0,23.9,0.0,165.4,0.0,91,99
258,25.0,23.9,0.0,165.4,0.0,92,99
259,25.0,23.9,0.0,165.5,0.0,93,99
260,25.0,23.9,0.0,165.8,0.0,91,99
261,25.0,23.9,0.0,166.4,0.0,89,99
263,25.0,23.9,0.0,166.6,0.0,88,99
263,25.0,23.9,0.0,166.3,0.0,92,99
264,25.0,23.9,0.0,166.9,0.0,88,99
265,25.0,23.9,0.0,166.7,0.0,91,99
266,25.0,23.9,0.0,166.3,0.0,96,99
268,25.0,23.9,0.0,166.8,0.0,94,99
268,25.0,23.9,0.0,167.9,0.0,86,99
269,25.0,23.9,0.0,167.9,0.0,88,99
270,25.0,23.9,0.0,167.6,0.0,92,99
271,25.0,23.9,0.0,167.6,0.0,93,99
272,25.0,23.9,0.0,169.2,0.0,82,99
273,25.0,23.9,0.0,169.7,0.0,79,99
274,25.0,23.9,0.0,169.2,0.0,85,99
275,25.0,23.8,0.0,170.6,0.0,75,99
276,25.0,23.9,0.0,170.5,0.0,77,99
277,25.0,23.9,0.0,169.3,0.0,88,99
278,25.0,23.9,0.0,169.2,0.0,91,99
279,25.0,23.9,0.0,168.9,0.0,95,99
280,25.0,23.9,0.0,168.9,0.0,96,99
281,25.0,23.9,0.0,170.0,0.0,88,99
282,25.0,23.9,0.0,170.5,0.0,86,99
283,25.0,23.9,0.0,170.5,0.0,87,99
284,25.0,23.9,0.0,170.3,0.0,90,99
285,25.0,23.9,0.0,170.5,0.0,90,99
286,25.0,23.9,0.0,170.1,0.0,94,99
287,25.0,23.9,0.0,171.2,0.0,88,99
288,25.0,23.9,0.0,171.5,0.0,87,99
289,25.0,23.9,0.0,171.6,0.0,87,99
290,25.0,23.9,0.0,171.9,0.0,86,99
291,25.0,23.9,0.0,172.5,0.0,82,99
292,25.0,23.9,0.0,172.5,0.0,84,99
293,25.0,23.9,0.0,172.2,0.0,88,99
294,25.0,23.9,0.0,172.0,0.0,91,99
295,25.0,23.9,0.0,172.9,0.0,85,99
296,25.0,23.9,0.0,172.8,0.0,87,99
297,25.0,23.9,0.0,172.8,0.0,88,99
298,25.0,23.9,0.0,173.2,0.0,87,99
299,25.0,23.9,0.0,173.6,0.0,86,99
300,25.0,23.9,0.0,174.1,0.0,82,99
301,25.0,23.9,0.0,173.6,0.0,88,99
302,25.0,23.9,0.0,173.2,0.0,93,99
303,25.0,23.9,0.0,173.4,0.0,92,99
304,25.0,23.9,0.0,173.2,0.0,96,99
305,25.0,23.9,0.0,174.2,0.0,89,99
306,25.0,23.9,0.0,173.9,0.0,93,99
307,25.0,23.9,0.0,173.9,0.0,94,99
308,25.0,23.9,0.0,173.8,0.0,97,99
309,25.0,23.9,0.0,174.6,0.0,91,99
310,25.0,23.9,0.0,174.9,0.0,90,99
311,25.0,23.9,0.0,175.7,0.0,86,99
312,25.0,23.9,0.0,176.3,0.0,82,99
313,25.0,23.9,0.0,176.1,0.0,85,99
314,25.0,23.9,0.0,176.5,0.0,84,99
315,25.0,23.9,0.0,176.1,0.0,88,99
316,25.0,23.9,0.0,175.6,0.0,93,99
317,25.0,23.9,0.0,175.4,0.0,97,99
318,25.0,23.9,0.0,175.2,0.0,100,99
319,25.0,23.9,0.0,176.5,0.0,91,99
320,25.0,23.9,0.0,176.8,0.0,90,99
321,25.0,23.9,0.0,176.8,0.0,91,99
322,25.0,23.9,0.0,176.4,0.0,96,99
323,25.0,23.9,0.0,176.4,0.0,97,99
324,25.0,23.9,0.0,176.4,0.0,99,99
325,25.0,23.9,0.0,176.8,0.0,97,99
326,25.0,23.9,0.0,177.6,0.0,92,99
327,25.0,23.9,0.0,177.6,0.0,93,99
328,25.0,23.9,0.0,178.3,0.0,89,99
329,25.0,23.9,0.0,178.0,0.0,93,99
330,25.0,23.9,0.0,178.3,0.0,92,99
331,25.0,23.9,0.0,179.6,0.0,83,99
332,25.0,23.9,0.0,179.0,0.0,89,99
333,25.0,23.9,0.0,179.6,0.0,86,99
334,25.0,23.9,0.0,178.8,0.0,94,99
335,25.0,23.9,0.0,179.1,0.0,93,99
336,25.0,23.9,0.0,180.0,0.0,87,99
337,25.0,23.9,0.0,180.7,0.0,83,99
338,25.0,23.9,0.0,179.9,0.0,91,99
339,25.0,23.9,0.0,180.0,0.0,92,99
340,25.0,23.9,0.0,179.9,0.0,94,99
341,25.0,23.9,0.0,180.6,0.0,89,99
342,25.0,23.9,0.0,180.7,0.0,90,99
343,25.0,23.9,0.0,180.3,0.0,94,99
344,25.0,23.9,0.0,179.6,0.0,100,99
345,25.0,23.9,0.0,180.3,0.0,97,99
346,25.0,23.9,0.0,180.3,0.0,99,99
347,25.0,23.9,0.0,180.3,0.0,100,99
348,25.0,23.9,0.0,180.7,0.0,98,99
349,25.0,23.9,0.0,181.4,0.0,95,99
350,25.0,23.9,0.0,182.5,0.0,87,99
351,25.0,23.9,0.0,182.1,0.0,92,99
352,25.0,23.9,0.0,181.9,0.0,94,99
353,25.0,24.0,0.0,182.8,0.0,89,99
354,25.0,24.0,0.0,182.8,0.0,91,99
355,25.0,24.0,0.0,183.2,0.0,89,99
356,25.0,24.0,0.0,183.1,0.0,91,99
357,25.0,24.0,0.0,183.2,0.0,92,99
358,25.0,24.0,0.0,182.8,0.0,96,99
359,25.0,24.0,0.0,182.7,0.0,99,99
360,25.0,23.9,0.0,183.2,0.0,96,99
361,25.0,23.9,0.0,183.2,0.0,97,99
362,25.0,24.0,0.0,183.2,0.0,99,99
363,25.0,24.0,0.0,182.8,0.0,100,99
364,25.0,23.9,0.0,183.2,0.0,100,99
365,25.0,23.9,0.0,183.2,0.0,100,99
366,25.0,23.9,0.0,183.3,0.0,100,99
367,25.0,23.9,0.0,183.6,0.0,100,99
368,25.0,23.9,0.0,184.1,0.0,100,99
369,25.0,23.9,0.0,184.2,0.0,100,99
370,25.0,23.9,0.0,185.2,0.0,95,99
371,25.0,23.9,0.0,185.4,0.0,94,99
372,25.0,23.9,0.0,185.4,0.0,96,99
373,25.0,23.9,0.0,186.3,0.0,90,99
374,25.0,23.9,0.0,186.8,0.0,87,99
375,25.0,23.9,0.0,186.3,0.0,93,99
376,25.0,23.9,0.0,185.8,0.0,98,99
377,25.0,23.9,0.0,185.4,0.0,100,99
378,25.0,23.9,0.0,185.8,0.0,100,99
379,25.0,23.9,0.0,186.3,0.0,98,99
380,25.0,23.9,0.0,186.0,0.0,100,99
381,25.0,23.9,0.0,185.9,0.0,100,99
382,25.0,23.9,0.0,186.8,0.0,99,99
383,25.0,23.9,0.0,188.0,0.0,90,99
384,25.0,23.9,0.0,187.6,0.0,95,99
385,25.0,23.9,0.0,187.6,0.0,96,99
386,25.0,23.9,0.0,188.1,0.0,94,99
387,25.0,23.9,0.0,188.1,0.0,95,99
388,25.0,23.9,0.0,188.1,0.0,97,99
389,25.0,23.9,0.0,188.5,0.0,95,99
390,25.0,23.9,0.0,188.1,0.0,100,99
391,25.0,23.9,0.0,187.6,0.0,100,99
392,25.0,23.9,0.0,188.3,0.0,100,99
393,25.0,23.9,0.0,189.0,0.0,96,99
394,25.0,24.0,0.0,189.1,0.0,98,99
395,25.0,24.0,0.0,189.1,0.0,99,99
396,25.0,24.0,0.0,189.0,0.0,100,99
397,25.0,24.0,0.0,189.1,0.0,100,99
398,25.0,24.0,0.0,189.1,0.0,100,99
399,25.0,24.0,0.0,188.6,0.0,100,99
400,25.0,24.0,0.0,190.0,0.0,99,99
401,25.0,24.0,0.0,189.7,0.0,100,99
402,25.0,24.0,0.0,190.1,0.0,100,99
403,25.0,24.0,0.0,190.1,0.0,100,99
404,25.0,24.0,0.0,191.0,0.0,96,99
405,25.0,24.0,0.0,191.6,0.0,93,99
406,25.0,24.0,0.0,192.0,0.0,92,99
407,25.0,24.0,0.0,190.6,0.0,100,99
408,25.0,23.9,0.0,191.0,0.0,100,99
409,25.0,23.9,0.0,191.5,0.0,100,99
410,25.0,23.9,0.0,191.6,0.0,100,99
411,25.0,23.9,0.0,192.2,0.0,97,99
412,25.0,23.9,0.0,192.0,0.0,100,99
413,25.0,24.0,0.0,192.6,0.0,97,99
414,25.0,23.9,0.0,192.5,0.0,99,99
415,25.0,23.9,0.0,192.5,0.0,100,99
